pathway_rank,pathway,priority_group,n_cell_types_present,cell_types,n_same_direction_celltypes,n_both_FDR05_celltypes,n_convergent_FDR_celltypes,best_cell_type,best_NES_AD,best_NES_PD,best_FDR_AD,best_FDR_PD,best_joint_FDR,median_NES_AD,median_NES_PD,median_conservative_abs_NES,max_conservative_abs_NES,shared_leading_edge_n,shared_leading_edge_genes,union_leading_edge_n,union_leading_edge_genes,candidate_genes_n,candidate_genes,shared_candidate_genes_n,shared_candidate_genes,best_candidate_rank,n_pathways_represented
467,Miscellaneous transport and binding events,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-1.1152865191890864,-1.4824688925001488,0.5740193241794197,0.2759815864873235,0.5740193241794197,-0.9980673108005738,-1.0181965342389363,0.926162044757042,1.1152865191890864,4,DMTN;NIPA2;NIPAL2;RHCG,18,ADD1;ADD2;ANKH;CTNS;DMTN;LRRC8A;LRRC8B;LRRC8D;MAGT1;MMGT1;NIPA1;NIPA2;NIPAL1;NIPAL2;NIPAL3;NIPAL4;RHCG;TUSC3,18,ADD2;NIPAL2;LRRC8B;DMTN;MMGT1;CTNS;LRRC8A;ADD1;MAGT1;LRRC8D;NIPA2;RHCG;NIPAL3;NIPAL4;NIPAL1;NIPA1;ANKH;TUSC3,4,NIPAL2;DMTN;NIPA2;RHCG,407,1
468,Termination of translesion DNA synthesis,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-1.074586786411733,-1.091105302811696,0.618646913464342,0.6920260382830618,0.6920260382830618,0.0747914743553699,-0.9761308528637545,0.9261582008326223,1.074586786411733,18,ISG15;PCNA;POLD1;POLE;POLE2;POLE3;POLE4;REV1;RFC3;RFC4;RFC5;RPA1;RPA3;RPS27A;UBA52;UBA7;UBB;UBC,29,ISG15;PCLAF;PCNA;POLD1;POLD2;POLD3;POLD4;POLE;POLE2;POLE3;POLE4;POLI;POLK;REV1;RFC2;RFC3;RFC4;RFC5;RPA1;RPA3;RPS27A;TRIM25;UBA52;UBA7;UBB;UBC;UBE2L6;USP10;USP43,29,USP10;UBA7;POLE3;USP43;POLE4;UBA52;RPS27A;POLD3;UBE2L6;RPA1;REV1;POLK;TRIM25;ISG15;POLD4;RFC4;RFC3;UBC;POLE;POLE2;POLD2;RPA3;UBB;PCNA;RFC2;POLD1;POLI;RFC5;PCLAF,18,UBA7;POLE3;POLE4;UBA52;RPS27A;RPA1;REV1;ISG15;RFC4;RFC3;UBC;POLE;POLE2;RPA3;UBB;PCNA;POLD1;RFC5,281,3
470,Oncogene Induced Senescence,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-1.3418917718620955,-1.3914329299887536,0.4837108703046205,0.1650051155895887,0.4837108703046205,-0.130408588604975,-0.7775385982018718,0.9237501267725334,1.3418917718620955,14,AGO1;CDK6;CDKN2C;CDKN2D;E2F1;E2F3;ID1;MAPK3;MOV10;RB1;TFDP1;TFDP2;UBA52;UBC,28,AGO1;AGO3;AGO4;CDK4;CDK6;CDKN2A;CDKN2C;CDKN2D;E2F1;E2F3;ETS1;ETS2;ID1;MAPK3;MDM2;MDM4;MOV10;RB1;RPS27A;SP1;TFDP1;TFDP2;TNRC6B;TNRC6C;TP53;UBA52;UBB;UBC,28,AGO1;UBA52;RPS27A;TFDP1;MAPK3;MOV10;MDM2;TFDP2;RB1;MDM4;AGO3;CDKN2C;E2F1;CDKN2D;UBC;CDK6;TNRC6B;TNRC6C;ID1;E2F3;UBB;ETS2;TP53;ETS1;CDK4;SP1;AGO4;CDKN2A,14,AGO1;UBA52;TFDP1;MAPK3;MOV10;TFDP2;RB1;CDKN2C;E2F1;CDKN2D;UBC;CDK6;ID1;E2F3,2212,1
474,Synthesis of PIPs at the plasma membrane,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,1.1140951020229128,0.9340002066408484,0.5634272235365407,0.8629715165258377,0.8629715165258377,0.9216882503029916,0.97872949812925,0.9197401657013458,0.93789637584414,10,INPP5D;MTMR2;MTMR8;PIK3CA;PIP5K1C;PLEKHA1;PLEKHA6;PLEKHA8;PTEN;RAB14,42,ARF1;INPP4A;INPP5D;INPP5J;INPPL1;MTM1;MTMR1;MTMR14;MTMR2;MTMR3;MTMR6;MTMR8;OCRL;PI4K2A;PI4K2B;PIK3C2B;PIK3CA;PIK3CD;PIK3R1;PIK3R5;PIK3R6;PIP4K2A;PIP4K2B;PIP4K2C;PIP5K1A;PIP5K1B;PIP5K1C;PLEKHA1;PLEKHA2;PLEKHA3;PLEKHA4;PLEKHA5;PLEKHA6;PLEKHA8;PTEN;PTPN13;RAB14;RAB4A;RAB5A;RUFY1;SYNJ1;SYNJ2,42,MTMR1;PIK3R1;RAB4A;PIP4K2B;PIK3CA;PLEKHA1;PIK3C2B;MTMR2;PLEKHA8;PTEN;PIK3CD;RAB14;PIP5K1B;INPP5D;PIP5K1A;PTPN13;PLEKHA5;INPPL1;MTMR6;PIP4K2C;PLEKHA6;MTM1;MTMR14;INPP4A;MTMR8;PIP5K1C;OCRL;PLEKHA3;MTMR3;PLEKHA4;SYNJ2;ARF1;PI4K2B;PLEKHA2;RAB5A;PI4K2A;RUFY1;PIP4K2A;SYNJ1;PIK3R5;INPP5J;PIK3R6,10,PIK3CA;PLEKHA1;MTMR2;PLEKHA8;PTEN;RAB14;INPP5D;PLEKHA6;MTMR8;PIP5K1C,39,2
476,TP53 Regulates Transcription of Cell Death Genes,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,1.0875040142941583,1.4780174502716126,0.7579655543288587,0.1902958534677826,0.7579655543288587,1.1741724247095735,0.9187951662354464,0.9186799376731042,1.0875040142941583,17,APAF1;ATM;BCL6;BID;BNIP3L;CASP1;CASP2;CASP6;CHM;CRADD;CREBBP;NDRG1;PRELID3A;RABGGTA;STEAP3;TP63;ZNF420,36,APAF1;ATM;BBC3;BCL2L14;BCL6;BID;BIRC5;BNIP3L;CASP1;CASP10;CASP2;CASP6;CHM;CRADD;CREBBP;FAS;NDRG1;NLRC4;PERP;PIDD1;PMAIP1;PPP1R13B;PRELID1;PRELID3A;RABGGTA;STEAP3;TNFRSF10B;TNFRSF10D;TP53;TP53BP2;TP53I3;TP53INP1;TP63;TP73;TRIAP1;ZNF420,36,NDRG1;BID;FAS;BNIP3L;PPP1R13B;PRELID1;BCL2L14;CRADD;ATM;TP53INP1;STEAP3;ZNF420;BCL6;RABGGTA;PIDD1;APAF1;CASP2;CHM;NLRC4;TP53I3;CREBBP;CASP1;TP63;TRIAP1;BBC3;TP73;TP53;CASP6;PRELID3A;CASP10;PERP;TP53BP2;TNFRSF10B;TNFRSF10D;BIRC5;PMAIP1,17,NDRG1;BID;BNIP3L;CRADD;ATM;STEAP3;ZNF420;BCL6;RABGGTA;APAF1;CASP2;CHM;CREBBP;CASP1;TP63;CASP6;PRELID3A,470,2
479,Pentose phosphate pathway,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,-1.6398364202796485,-1.1360273224127584,0.7358282047534203,0.5128433384616244,0.7358282047534203,-0.7745581203739582,-1.2525572576349866,0.918607581096569,1.1360273224127584,7,G6PD;PGLS;PGM2;PRPS1;RBKS;RPE;TKT,12,DERA;G6PD;PGD;PGLS;PGM2;PRPS1;PRPS2;RBKS;RPE;RPIA;TALDO1;TKT,12,RPE;PRPS2;PGD;PGLS;PRPS1;TKT;TALDO1;G6PD;RBKS;RPIA;DERA;PGM2,7,RPE;PGLS;PRPS1;TKT;G6PD;RBKS;PGM2,149,1
480,Nucleotide salvage,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Micro,-1.6539186125565617,-1.3138783667469789,0.2278122564443033,0.2234804086696632,0.2278122564443033,-0.8963471459804199,-1.0739187124703005,0.918587328491,1.3138783667469789,11,ADK;AMPD1;APRT;DGUOK;GMPR2;PNP;TK2;TYMP;UCK1;UCKL1;UPP1,19,ADA;ADK;AMPD1;APRT;DCK;DGUOK;GMPR;GMPR2;HPRT1;PNP;PUDP;TK1;TK2;TYMP;UCK1;UCK2;UCKL1;UPP1;UPP2,19,GMPR2;APRT;ADK;GMPR;HPRT1;DGUOK;UPP1;PNP;DCK;TK2;UCKL1;TYMP;ADA;UCK1;UPP2;TK1;UCK2;PUDP;AMPD1,11,GMPR2;APRT;ADK;DGUOK;UPP1;PNP;TK2;UCKL1;TYMP;UCK1;AMPD1,27,1
481,O-linked glycosylation of mucins,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-1.3253118877499557,-1.1179051498304524,0.3628059579618782,0.6390195180696485,0.6390195180696485,-0.0460158208829104,0.8045507073560266,0.9185217265198672,1.1179051498304524,9,B3GNT2;B3GNT5;GALNT10;GALNT15;GALNTL6;GCNT1;ST3GAL1;ST3GAL2;ST6GAL1,34,B3GNT2;B3GNT5;B3GNT7;B3GNT9;B4GALT5;B4GALT6;C1GALT1C1;GALNT1;GALNT10;GALNT11;GALNT12;GALNT13;GALNT14;GALNT15;GALNT16;GALNT17;GALNT18;GALNT2;GALNT3;GALNT6;GALNT7;GALNT8;GALNT9;GALNTL6;GCNT1;GCNT4;ST3GAL1;ST3GAL2;ST3GAL3;ST3GAL4;ST6GAL1;ST6GALNAC2;ST6GALNAC3;ST6GALNAC4,34,GALNT11;C1GALT1C1;GALNT14;GALNT1;GCNT1;B3GNT2;ST3GAL2;ST6GAL1;ST3GAL4;ST3GAL1;B3GNT5;ST3GAL3;GALNT13;GALNT8;GALNT2;GALNT7;GALNT10;GALNT15;B4GALT6;ST6GALNAC4;GALNT18;ST6GALNAC2;GALNT3;GALNTL6;B3GNT9;ST6GALNAC3;GALNT6;GALNT12;B4GALT5;GALNT17;GALNT16;GALNT9;B3GNT7;GCNT4,9,GCNT1;B3GNT2;ST3GAL2;ST6GAL1;ST3GAL1;B3GNT5;GALNT10;GALNT15;GALNTL6,227,1
492,Metabolism of steroid hormones,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-0.9914228046231396,-1.3156657692011402,0.7948025901830836,0.2292429127195755,0.7948025901830836,-0.9098300539180282,-1.3395148408770838,0.9098300539180282,1.2586867796518848,3,HSD17B14;SRD5A3;STARD4,19,AKR1B1;CYP11A1;FDX1;FDXR;HSD11B1;HSD17B11;HSD17B12;HSD17B14;POMC;SRD5A1;SRD5A2;SRD5A3;STARD3;STARD3NL;STARD4;STARD6;STS;TSPO;TSPOAP1,19,HSD17B11;SRD5A3;STS;AKR1B1;FDXR;FDX1;TSPO;STARD4;STARD3;STARD3NL;SRD5A1;HSD17B12;SRD5A2;STARD6;HSD17B14;CYP11A1;TSPOAP1;HSD11B1;POMC,3,SRD5A3;STARD4;HSD17B14,359,1
494,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,0.8895541863182702,1.7705127320535066,0.8892035587193964,0.1668606020165769,0.8892035587193964,0.8320421362234371,1.7401114221743252,0.908549572836164,1.0013536434482604,8,CREBBP;EP300;KAT2A;KAT2B;MAML2;MAML3;NOTCH1;RBPJ,13,CREBBP;EP300;HES1;KAT2A;KAT2B;MAML1;MAML2;MAML3;MAMLD1;NOTCH1;ONECUT1;RBPJ;SNW1,13,NOTCH1;MAML2;EP300;SNW1;ONECUT1;MAMLD1;KAT2A;RBPJ;MAML3;KAT2B;CREBBP;MAML1;HES1,8,NOTCH1;MAML2;EP300;KAT2A;RBPJ;MAML3;KAT2B;CREBBP,1082,2
497,RHOBTB1 GTPase cycle,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,1.5729057855792172,1.0806813249303826,0.5769713630983668,0.5639309318177433,0.5769713630983668,1.2272297295282943,1.040001675545465,0.9041754707146106,1.0806813249303826,13,COPS4;CUL3;DBN1;HNRNPC;PDE5A;RBBP6;RBMX;RHOBTB1;ROCK2;SPEN;STK38;TRA2B;VIM,22,CCT2;CCT7;COPS2;COPS4;CPSF7;CUL3;DBN1;GPS1;HNRNPC;MYO6;PDE5A;RBBP6;RBMX;RHOBTB1;ROCK1;ROCK2;SPEN;SRRM1;STK38;TRA2B;TXNL1;VIM,22,CCT7;MYO6;VIM;TRA2B;GPS1;STK38;ROCK2;RBBP6;COPS2;RBMX;SPEN;TXNL1;SRRM1;DBN1;COPS4;CCT2;HNRNPC;ROCK1;RHOBTB1;CUL3;PDE5A;CPSF7,13,VIM;TRA2B;STK38;ROCK2;RBBP6;RBMX;SPEN;DBN1;COPS4;HNRNPC;RHOBTB1;CUL3;PDE5A,109,2
500,Regulation of NF-kappa B signaling,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-0.8807891277035621,-1.289136304292401,0.8460944136849101,0.4682706493671978,0.8460944136849101,-0.072828696940134,-1.1343746019667864,0.9010662761359892,0.9900029042631832,11,IKBKB;IKBKG;NLRC5;NLRX1;TP53;TRAF2;TRAF6;UBA52;UBC;USP14;USP18,17,CHUK;IKBIP;IKBKB;IKBKG;LRRC14;N4BP1;NLRC5;NLRX1;RPS27A;TP53;TRAF2;TRAF6;UBA52;UBB;UBC;USP14;USP18,17,IKBKG;USP14;TRAF6;TRAF2;UBA52;RPS27A;IKBIP;NLRX1;IKBKB;CHUK;USP18;NLRC5;UBC;N4BP1;UBB;TP53;LRRC14,11,IKBKG;USP14;TRAF6;TRAF2;UBA52;NLRX1;IKBKB;USP18;NLRC5;UBC;TP53,22,4
502,p38MAPK events,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-1.0136242661260326,-1.2621282039688342,0.6744078617258519,0.4854765354090708,0.6744078617258519,-0.0495616418567653,-0.9029850097581212,0.8985159105812455,1.05303962841833,6,HRAS;MAPK14;MAPKAPK2;MAPKAPK3;RALA;RALB,12,HRAS;KRAS;MAPK11;MAPK12;MAPK13;MAPK14;MAPKAPK2;MAPKAPK3;RALA;RALB;RALGDS;SRC,12,MAPK12;HRAS;MAPK13;MAPKAPK2;MAPKAPK3;SRC;MAPK14;RALGDS;RALA;KRAS;RALB;MAPK11,6,HRAS;MAPKAPK2;MAPKAPK3;MAPK14;RALA;RALB,709,2
509,Triglyceride metabolism,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-1.2849623432678536,-1.4043392112285438,0.5196696662325707,0.1583719431483959,0.5196696662325707,-0.029487626182191,0.8482443719829045,0.8966609215404616,1.2849623432678536,10,ABHD5;DGAT1;FABP7;GPAT2;LIPE;LPIN1;LPIN2;MOGAT1;PPP1CB;PRKACA,25,ABHD5;AGMO;CAV1;DGAT1;FABP5;FABP6;FABP7;GK;GPAM;GPAT2;GPD2;LIPE;LPIN1;LPIN2;LPIN3;MGLL;MOGAT1;PLIN1;PLIN3;PNPLA4;PPP1CA;PPP1CB;PPP1CC;PRKACA;PRKACB,25,PRKACA;PPP1CB;DGAT1;LPIN2;LIPE;GPAM;PPP1CC;PRKACB;FABP7;CAV1;AGMO;PNPLA4;MGLL;LPIN1;GK;MOGAT1;GPAT2;GPD2;PPP1CA;PLIN1;ABHD5;FABP5;PLIN3;LPIN3;FABP6,10,PRKACA;PPP1CB;DGAT1;LPIN2;LIPE;FABP7;LPIN1;MOGAT1;GPAT2;ABHD5,1871,1
510,Depolymerization of the Nuclear Lamina,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,1.021074015759993,1.106459477081309,0.8890679244474994,0.6647100911164606,0.8890679244474994,0.9496180630857184,0.1054700100006316,0.8950361722742559,1.021074015759993,5,LEMD3;LMNB1;LPIN1;LPIN2;TMPO,12,CNEP1R1;EMD;LEMD2;LEMD3;LMNA;LMNB1;LPIN1;LPIN2;LPIN3;PRKCA;PRKCB;TMPO,12,PRKCA;TMPO;EMD;LPIN2;LEMD3;PRKCB;LEMD2;LMNA;LMNB1;CNEP1R1;LPIN1;LPIN3,5,TMPO;LPIN2;LEMD3;LMNB1;LPIN1,295,1
516,Intra-Golgi traffic,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-0.9819342381214596,-0.8978440902589745,0.7312389128589976,0.8478632247610576,0.8478632247610576,0.194519282810828,-0.8020617035802579,0.8928121523108439,1.3038857394056562,9,CYTH1;CYTH3;GOLIM4;MAN1A1;NAPA;RAB30;RGP1;VPS45;YKT6,36,ARF1;BET1L;COG1;COG2;COG3;COG6;COG7;COG8;CUX1;CYTH1;CYTH2;CYTH3;CYTH4;GOLGA5;GOLIM4;MAN1A1;MAN1A2;MAN1C1;MAN2A1;MAN2A2;NAPA;NAPB;NAPG;NSF;RAB30;RAB33B;RAB39A;RGP1;RIC1;SNAP29;STX5;STX6;TRIP11;VPS45;VTI1A;YKT6,36,BET1L;NAPB;MAN1A2;STX6;MAN1C1;MAN1A1;YKT6;GOLIM4;RAB39A;RAB33B;CYTH3;COG3;MAN2A2;TRIP11;COG7;VTI1A;RGP1;COG8;CYTH1;NSF;STX5;COG2;COG6;COG1;RAB30;GOLGA5;RIC1;VPS45;MAN2A1;CYTH2;NAPA;ARF1;CUX1;SNAP29;NAPG;CYTH4,9,MAN1A1;YKT6;GOLIM4;CYTH3;RGP1;CYTH1;RAB30;VPS45;NAPA,208,1
522,Ephrin signaling,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,1.2878476537855224,1.226043585735272,0.6429502303073389,0.3852926507497265,0.6429502303073389,0.7559555679731755,0.1614031322962555,0.8850524346760867,1.226043585735272,10,ARHGEF7;EFNB1;EFNB2;EPHB2;EPHB3;EPHB6;GIT1;NCK2;PAK1;SDCBP,19,ARHGEF7;EFNB1;EFNB2;EFNB3;EPHB1;EPHB2;EPHB3;EPHB4;EPHB6;FYN;GIT1;MYL12A;NCK2;PAK1;PAK2;PAK3;RAC1;SDCBP;SRC,19,EFNB2;EFNB1;EPHB1;ARHGEF7;PAK2;SRC;NCK2;GIT1;MYL12A;PAK1;RAC1;SDCBP;FYN;PAK3;EPHB6;EPHB2;EPHB3;EFNB3;EPHB4,10,EFNB2;EFNB1;ARHGEF7;NCK2;GIT1;PAK1;SDCBP;EPHB6;EPHB2;EPHB3,714,1
529,Cristae formation,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-0.8195841239467874,-1.2421181103131331,0.8964235415494027,0.5009016301541377,0.8964235415494027,-0.7880129750967326,-1.7291058787863711,0.8789022202538499,1.114747926239582,8,APOOL;ATP5F1D;ATP5MC1;ATP5MC3;ATP5PB;CHCHD6;MTX2;SAMM50,20,APOO;APOOL;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MC1;ATP5MC3;ATP5ME;ATP5PB;ATP5PD;CHCHD3;CHCHD6;DNAJC11;HSPA9;IMMT;MTX1;MTX2;SAMM50;TMEM11,20,MTX2;MTX1;DNAJC11;SAMM50;CHCHD6;APOOL;HSPA9;TMEM11;IMMT;APOO;CHCHD3;ATP5F1B;ATP5MC1;ATP5F1D;ATP5PB;ATP5F1C;ATP5F1A;ATP5ME;ATP5PD;ATP5MC3,8,MTX2;SAMM50;CHCHD6;APOOL;ATP5MC1;ATP5F1D;ATP5PB;ATP5MC3,3623,1
531,Biotin transport and metabolism,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-1.707590886035676,-1.058937157221668,0.102724735071918,0.5286564914525982,0.5286564914525982,-1.7189207166907656,-0.8408462131252683,0.8776491682105576,1.058937157221668,9,ACACA;ACACB;BTD;HLCS;MCCC1;MCCC2;PCCB;PDZD11;SLC5A6,11,ACACA;ACACB;BTD;HLCS;MCCC1;MCCC2;PC;PCCA;PCCB;PDZD11;SLC5A6,11,PC;PDZD11;SLC5A6;ACACB;MCCC2;PCCB;MCCC1;ACACA;HLCS;PCCA;BTD,9,PDZD11;SLC5A6;ACACB;MCCC2;PCCB;MCCC1;ACACA;HLCS;BTD,488,1
532,Phase 2 - plateau phase,R3_recurrent_directional,3,Astro;Micro;OPC,3,0,0,OPC,-0.8772536930150783,-1.556498218772446,0.8504806961708112,0.2147303836243059,0.8504806961708112,-0.8772536930150783,-0.7354551156469425,0.8772536930150783,0.9255033322360277,5,CACNA1C;CACNB1;CACNB2;CACNG8;KCNE1,12,AKAP9;CACNA1C;CACNA2D2;CACNB1;CACNB2;CACNG4;CACNG7;CACNG8;KCNE1;KCNE2;KCNE3;KCNQ1,12,CACNB1;CACNG8;KCNE1;CACNA2D2;CACNA1C;CACNB2;CACNG4;CACNG7;KCNQ1;AKAP9;KCNE2;KCNE3,5,CACNB1;CACNG8;KCNE1;CACNA1C;CACNB2,1607,1
535,"Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters",R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,0.9835506521409394,1.1802734150025789,0.8733018079437517,0.4298451326580022,0.8733018079437517,0.0836116565398558,0.9715810478201496,0.8732196663893299,1.044275816525756,5,CLOCK;CREBBP;CRY1;CRY2;NR1D1,10,CLOCK;CREBBP;CRY1;CRY2;KMT2A;NR1D1;PER1;PER2;PER3;RORA,10,NR1D1;CRY2;PER3;CLOCK;PER2;CRY1;RORA;CREBBP;KMT2A;PER1,5,NR1D1;CRY2;CLOCK;CRY1;CREBBP,818,3
541,Activation of HOX genes during differentiation,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-0.922037941475928,-0.929966989643792,0.8508547463280981,0.7133988298858233,0.8508547463280981,0.9110215772999564,0.1895602514053441,0.8699425967563401,1.0041959025631606,16,CREBBP;EED;EP300;EZH2;HDAC3;JUN;KDM6A;PAXIP1;PKNOX1;POLR2C;POLR2G;RARA;RBBP5;RXRA;SUZ12;YY1,45,ASH2L;CNOT9;CREBBP;CTCF;DPY30;EED;EP300;EZH2;HDAC3;HOXB3;HOXC4;JUN;KDM6A;KMT2C;KMT2D;MAFB;PAX6;PAXIP1;PBX1;PCGF2;PIAS2;PKNOX1;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;RARA;RARB;RARG;RBBP4;RBBP5;RBBP7;RXRA;SUZ12;WDR5;YY1;ZNF335,45,CTCF;POLR2C;WDR5;POLR2F;KMT2D;RBBP5;POLR2H;EED;PKNOX1;RXRA;PBX1;POLR2B;JUN;POLR2G;RARG;EP300;POLR2A;RARA;POLR2L;POLR2J;ASH2L;SUZ12;HDAC3;KDM6A;YY1;KMT2C;PAXIP1;PIAS2;POLR2D;RBBP4;RARB;CREBBP;ZNF335;PCGF2;DPY30;HOXB3;EZH2;MAFB;POLR2E;POLR2K;POLR2I;RBBP7;PAX6;CNOT9;HOXC4,16,POLR2C;RBBP5;EED;PKNOX1;RXRA;JUN;POLR2G;EP300;RARA;SUZ12;HDAC3;KDM6A;YY1;PAXIP1;CREBBP;EZH2,6,2
546,Signaling by Hippo,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Oligo,1.2252446766207117,1.880774343702536,0.6900750159286817,0.0416146678117958,0.6900750159286817,0.8665124964324371,1.6767924573149993,0.8665124964324371,1.2252446766207117,7,AMOTL1;MOB1B;SAV1;STK4;WWTR1;YAP1;YWHAB,18,AMOT;AMOTL1;AMOTL2;CASP3;DVL2;LATS1;LATS2;MOB1A;MOB1B;SAV1;STK3;STK4;TJP1;WWC1;WWTR1;YAP1;YWHAB;YWHAE,18,TJP1;MOB1B;WWTR1;CASP3;SAV1;YAP1;YWHAB;STK4;LATS1;DVL2;MOB1A;STK3;AMOTL2;LATS2;AMOTL1;WWC1;YWHAE;AMOT,7,MOB1B;WWTR1;SAV1;YAP1;YWHAB;STK4;AMOTL1,112,1
551,Cytosolic iron-sulfur cluster assembly,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,OPC,-1.4285530741778574,-1.0350905323738724,0.2916786742034279,0.7645297735088892,0.7645297735088892,-0.8478502100291943,-1.1500358841862837,0.8648460996173217,1.0350905323738724,5,BRIP1;CIAO1;CIAPIN1;ERCC2;NUBP2,9,ABCB7;BRIP1;CIAO1;CIAPIN1;ERCC2;MMS19;NDOR1;NUBP1;NUBP2,9,CIAO1;NUBP2;ERCC2;NDOR1;ABCB7;CIAPIN1;BRIP1;MMS19;NUBP1,5,CIAO1;NUBP2;ERCC2;CIAPIN1;BRIP1,79,1
558,Sodium/Calcium exchangers,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Astro,-1.075327178063264,-1.5858271743290309,0.7250920554536916,0.0590915508305313,0.7250920554536916,-0.9554151061273012,-1.543075452006827,0.8628709112317783,1.075327178063264,6,CALM1;SLC24A1;SLC24A2;SLC8A2;SLC8A3;SLC8B1,9,CALM1;SLC24A1;SLC24A2;SLC24A3;SLC24A4;SLC8A1;SLC8A2;SLC8A3;SLC8B1,9,SLC8B1;SLC24A3;SLC24A4;SLC24A2;SLC24A1;CALM1;SLC8A2;SLC8A3;SLC8A1,6,SLC8B1;SLC24A2;SLC24A1;CALM1;SLC8A2;SLC8A3,1490,1
560,Formation of Incision Complex in GG-NER,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,3,0,0,Micro,-1.2104628540475957,-1.0779870302926062,0.8385195876516438,0.5071743597679311,0.8385195876516438,-1.116793125537912,-0.9450562533016292,0.8607050647171705,1.0779870302926062,9,CDK7;ERCC1;ERCC2;GTF2H5;MNAT1;PARP2;RBX1;UBA52;XPA,36,CDK7;CETN2;CHD1L;CUL4B;DDB1;DDB2;ERCC1;ERCC2;ERCC3;ERCC4;GTF2H1;GTF2H2;GTF2H3;GTF2H5;MNAT1;PARP1;PARP2;PIAS1;PIAS3;RAD23A;RAD23B;RBX1;RNF111;RPA1;RPA2;RPA3;RPS27A;SUMO1;SUMO3;UBA52;UBB;UBC;UBE2I;UBE2N;UBE2V2;XPA,36,CUL4B;RPA2;MNAT1;ERCC4;GTF2H2;UBA52;PARP2;RPS27A;RBX1;ERCC2;RPA1;PIAS1;XPA;UBE2I;DDB2;ERCC1;UBC;PIAS3;RAD23A;CDK7;RNF111;GTF2H3;UBE2V2;RAD23B;GTF2H1;GTF2H5;RPA3;CETN2;UBB;SUMO3;CHD1L;SUMO1;ERCC3;PARP1;DDB1;UBE2N,9,MNAT1;UBA52;PARP2;RBX1;ERCC2;XPA;ERCC1;CDK7;GTF2H5,238,1
